Recipe_ID,Recipe_Name,Meal_Type,Cuisine,Diet,Ingredients,Preparation,Prep_Time_Min
R00419,Indian Lobia Brinjal/Baingan Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00420,Indian Lobia Capsicum/Bell Pepper Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00421,Indian Lobia Tomato/Tamatar Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00422,Indian Lobia Onion/Pyaz Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00423,Indian Lobia Cucumber/Kheera Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00424,Indian Lobia Broccoli Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00425,Indian Lobia Mushroom Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00426,Indian Lobia Corn Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00427,Indian Lobia Methi Leaves Chilla,Breakfast,Indian,Vegan,Besan | Lobia | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00428,Indian Paneer Potato/Aloo Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R00429,Indian Paneer Carrot/Gajar Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00430,Indian Paneer Green Peas Fresh Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R00431,Indian Paneer Spinach/Palak Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R00432,Indian Paneer Cauliflower/Gobhi Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00433,Indian Paneer Okra/Bhindi Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00434,Indian Paneer Brinjal/Baingan Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00435,Indian Paneer Capsicum/Bell Pepper Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00436,Indian Paneer Tomato/Tamatar Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00437,Indian Paneer Onion/Pyaz Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00438,Indian Paneer Cucumber/Kheera Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00439,Indian Paneer Broccoli Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00440,Indian Paneer Mushroom Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00441,Indian Paneer Corn Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00442,Indian Paneer Methi Leaves Chilla,Breakfast,Indian,Vegan,Besan | Paneer | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00443,Indian Tofu Potato/Aloo Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R00444,Indian Tofu Carrot/Gajar Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00445,Indian Tofu Green Peas Fresh Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R00446,Indian Tofu Spinach/Palak Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R00447,Indian Tofu Cauliflower/Gobhi Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00448,Indian Tofu Okra/Bhindi Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00449,Indian Tofu Brinjal/Baingan Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00450,Indian Tofu Capsicum/Bell Pepper Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00451,Indian Tofu Tomato/Tamatar Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00452,Indian Tofu Onion/Pyaz Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00453,Indian Tofu Cucumber/Kheera Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00454,Indian Tofu Broccoli Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00455,Indian Tofu Mushroom Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00456,Indian Tofu Corn Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00457,Indian Tofu Methi Leaves Chilla,Breakfast,Indian,Vegan,Besan | Tofu | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00458,Indian Soya Chunks Potato/Aloo Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R00459,Indian Soya Chunks Carrot/Gajar Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00460,Indian Soya Chunks Green Peas Fresh Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R00461,Indian Soya Chunks Spinach/Palak Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R00462,Indian Soya Chunks Cauliflower/Gobhi Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00463,Indian Soya Chunks Okra/Bhindi Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00464,Indian Soya Chunks Brinjal/Baingan Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00465,Indian Soya Chunks Capsicum/Bell Pepper Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00466,Indian Soya Chunks Tomato/Tamatar Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00467,Indian Soya Chunks Onion/Pyaz Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00468,Indian Soya Chunks Cucumber/Kheera Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00469,Indian Soya Chunks Broccoli Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00470,Indian Soya Chunks Mushroom Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00471,Indian Soya Chunks Corn Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00472,Indian Soya Chunks Methi Leaves Chilla,Breakfast,Indian,Vegan,Besan | Soya Chunks | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00473,Indian Eggs Potato/Aloo Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R00474,Indian Eggs Carrot/Gajar Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00475,Indian Eggs Green Peas Fresh Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R00476,Indian Eggs Spinach/Palak Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R00477,Indian Eggs Cauliflower/Gobhi Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00478,Indian Eggs Okra/Bhindi Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00479,Indian Eggs Brinjal/Baingan Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00480,Indian Eggs Capsicum/Bell Pepper Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00481,Indian Eggs Tomato/Tamatar Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00482,Indian Eggs Onion/Pyaz Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00483,Indian Eggs Cucumber/Kheera Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00484,Indian Eggs Broccoli Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00485,Indian Eggs Mushroom Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00486,Indian Eggs Corn Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00487,Indian Eggs Methi Leaves Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Eggs | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00488,Indian Chicken Breast Potato/Aloo Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R00489,Indian Chicken Breast Carrot/Gajar Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00490,Indian Chicken Breast Green Peas Fresh Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R00491,Indian Chicken Breast Spinach/Palak Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R00492,Indian Chicken Breast Cauliflower/Gobhi Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00493,Indian Chicken Breast Okra/Bhindi Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00494,Indian Chicken Breast Brinjal/Baingan Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00495,Indian Chicken Breast Capsicum/Bell Pepper Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00496,Indian Chicken Breast Tomato/Tamatar Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00497,Indian Chicken Breast Onion/Pyaz Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00498,Indian Chicken Breast Cucumber/Kheera Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00499,Indian Chicken Breast Broccoli Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00500,Indian Chicken Breast Mushroom Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00501,Indian Chicken Breast Corn Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00502,Indian Chicken Breast Methi Leaves Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Chicken Breast | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00503,Indian Rohu Fish Potato/Aloo Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R00504,Indian Rohu Fish Carrot/Gajar Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00505,Indian Rohu Fish Green Peas Fresh Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R00506,Indian Rohu Fish Spinach/Palak Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R00507,Indian Rohu Fish Cauliflower/Gobhi Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00508,Indian Rohu Fish Okra/Bhindi Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R00509,Indian Rohu Fish Brinjal/Baingan Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R00510,Indian Rohu Fish Capsicum/Bell Pepper Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R00511,Indian Rohu Fish Tomato/Tamatar Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R00512,Indian Rohu Fish Onion/Pyaz Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R00513,Indian Rohu Fish Cucumber/Kheera Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R00514,Indian Rohu Fish Broccoli Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R00515,Indian Rohu Fish Mushroom Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R00516,Indian Rohu Fish Corn Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R00517,Indian Rohu Fish Methi Leaves Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Rohu Fish | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R00518,Indian Prawns Potato/Aloo Chilla,Breakfast,Indian,Non-Vegetarian,Besan | Prawns | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
